0	25	
1	142	
2	133	
3	118	
4	107	
5	96	
6	85	
7	67	
8	45	
9	24	
10	18	
11	13	
12	4	
13	0	
14	0	
15	1	
16	0	
17	0	
18	0	
19	0	
20	0	
21	0	
22	0	
23	0	
24	0	
25	0	
26	0	
27	0	
28	0	
29	0	
30	0	
31	0	
32	0	
33	0	
34	0	
35	0	
36	0	
37	0	
38	0	
39	0	
40	0	
41	0	
42	0	
43	0	
44	0	
45	0	
46	0	
47	0	
48	0	
49	0	
50	0	
51	0	
52	0	
53	0	
54	0	
55	0	
56	0	
57	0	
58	0	
59	0	
60	0	
61	0	
62	0	
63	0	
64	0	
65	0	
66	0	
67	0	
68	0	
69	0	
70	0	
71	0	
72	0	
73	0	
74	0	
75	0	
76	0	
77	0	
78	0	
79	0	
80	0	
81	0	
82	0	
83	0	
84	0	
85	0	
86	0	
87	0	
88	0	
89	0	
90	0	
91	0	
92	0	
93	0	
94	0	
95	0	
96	0	
97	0	
98	0	
99	0	
100	0	
101	0	
102	0	
103	0	
104	0	
105	0	
106	0	
107	0	
108	0	
109	0	
110	0	
111	0	
112	0	
113	0	
114	0	
115	0	
116	0	
117	0	
118	0	
119	0	
120	0	
121	0	
122	0	
123	0	
124	0	
125	0	
126	0	
127	0	
128	0	
129	0	
130	0	
131	0	
132	0	
133	0	
134	0	
135	0	
136	0	
137	0	
138	0	
139	0	
140	0	
141	0	
142	0	
143	0	
144	0	
145	0	
146	0	
147	0	
148	0	
149	0	
150	0	
151	0	
152	0	
153	0	
154	0	
155	0	
156	0	
157	0	
158	0	
159	0	
160	0	
161	0	
162	1	
163	0	
164	1	
165	0	
166	0	
167	0	
168	0	
169	0	
170	0	
171	1	
172	0	
173	0	
174	0	
175	0	
176	0	
177	0	
178	0	
179	0	
180	0	
181	0	
182	0	
183	0	
184	0	
185	0	
186	0	
187	0	
188	0	
189	0	
190	0	
191	0	
192	0	
193	0	
194	0	
195	0	
196	0	
197	0	
198	0	
199	0	
200	0	
201	0	
202	0	
203	0	
204	0	
205	0	
206	0	
207	0	
208	0	
209	0	
210	0	
211	0	
212	0	
213	0	
214	0	
215	1	
216	0	
217	0	
218	0	
219	0	
220	0	
221	0	
222	0	
223	0	
224	0	
225	0	
226	0	
227	1	
228	1	
229	0	
230	0	
231	0	
232	0	
233	1	
234	1	
235	0	
236	0	
237	0	
238	0	
239	0	
240	0	
241	0	
242	1	
243	0	
244	2	
245	1	
246	0	
247	1	
248	0	
249	0	
250	1	
251	1	
252	0	
253	0	
254	0	
255	1	
256	1	
257	2	
258	0	
259	2	
260	2	
261	1	
262	1	
263	2	
264	3	
265	2	
266	2	
267	1	
268	1	
269	3	
270	0	
271	5	
272	1	
273	1	
274	1	
275	0	
276	3	
277	1	
278	4	
279	4	
280	2	
281	0	
282	2	
283	2	
284	2	
285	3	
286	3	
287	2	
288	2	
289	1	
290	2	
291	7	
292	2	
293	2	
294	2	
295	1	
296	3	
297	2	
298	3	
299	3	
300	3	
301	3	
302	2	
303	4	
304	3	
305	5	
306	6	
307	7	
308	2	
309	5	
310	3	
311	1	
312	3	
313	2	
314	4	
315	3	
316	3	
317	8	
318	5	
319	6	
320	5	
321	4	
322	3	
323	4	
324	4	
325	5	
326	6	
327	5	
328	4	
329	6	
330	7	
331	4	
332	4	
333	4	
334	3	
335	7	
336	5	
337	5	
338	4	
339	4	
340	6	
341	3	
342	3	
343	5	
344	4	
345	3	
346	4	
347	7	
348	3	
349	4	
350	5	
351	4	
352	2	
353	9	
354	6	
355	9	
356	6	
357	5	
358	4	
359	6	
360	5	
361	6	
362	4	
363	8	
364	5	
365	5	
366	8	
367	4	
368	5	
369	8	
370	10	
371	6	
372	7	
373	4	
374	5	
375	7	
376	6	
377	4	
378	5	
379	7	
380	6	
381	8	
382	5	
383	6	
384	4	
385	4	
386	7	
387	8	
388	5	
389	5	
390	3	
391	5	
392	7	
393	4	
394	5	
395	7	
396	6	
397	4	
398	8	
399	5	
400	8	
401	4	
402	6	
403	4	
404	3	
405	7	
406	10	
407	10	
408	5	
409	8	
410	10	
411	12	
412	8	
413	5	
414	6	
415	10	
416	5	
417	7	
418	9	
419	5	
420	5	
421	7	
422	10	
423	7	
424	11	
425	10	
426	6	
427	9	
428	10	
429	8	
430	11	
431	8	
432	8	
433	5	
434	6	
435	5	
436	7	
437	7	
438	11	
439	15	
440	4	
441	7	
442	7	
443	7	
444	11	
445	8	
446	10	
447	9	
448	7	
449	10	
450	12	
451	9	
452	5	
453	6	
454	8	
455	11	
456	5	
457	9	
458	10	
459	8	
460	8	
461	13	
462	16	
463	13	
464	8	
465	12	
466	8	
467	12	
468	8	
469	11	
470	14	
471	18	
472	10	
473	9	
474	12	
475	14	
476	14	
477	10	
478	5	
479	14	
480	16	
481	10	
482	19	
483	13	
484	14	
485	11	
486	14	
487	11	
488	9	
489	10	
490	9	
491	8	
492	11	
493	19	
494	11	
495	11	
496	14	
497	10	
498	16	
499	20	
500	19	
501	17	
502	21	
503	16	
504	13	
505	23	
506	30	
507	26	
508	31	
509	37	
510	33	
511	30	
512	44	
513	33	
514	35	
515	30	
516	33	
517	25	
518	20	
519	29	
520	41	
521	36	
522	50	
523	50	
524	48	
525	49	
526	40	
527	43	
528	42	
529	41	
530	43	
531	27	
532	36	
533	28	
534	26	
535	15	
536	13	
537	15	
538	15	
539	20	
540	11	
541	11	
542	17	
543	19	
544	22	
545	16	
546	16	
547	16	
548	18	
549	20	
550	18	
551	11	
552	16	
553	16	
554	13	
555	16	
556	17	
557	15	
558	17	
559	10	
560	16	
561	16	
562	17	
563	17	
564	23	
565	15	
566	20	
567	17	
568	21	
569	25	
570	27	
571	11	
572	16	
573	12	
574	7	
575	15	
576	15	
577	16	
578	16	
579	23	
580	19	
581	22	
582	18	
583	19	
584	25	
585	23	
586	22	
587	29	
588	29	
589	33	
590	53	
591	45	
592	44	
593	54	
594	49	
595	54	
596	46	
597	42	
598	36	
599	40	
600	41	
601	32	
602	19	
603	24	
604	20	
605	22	
606	19	
607	18	
608	31	
609	29	
610	25	
611	28	
612	24	
613	24	
614	28	
615	27	
616	23	
617	30	
618	18	
619	21	
620	12	
621	16	
622	21	
623	21	
624	14	
625	20	
626	21	
627	17	
628	16	
629	23	
630	19	
631	26	
632	24	
633	27	
634	25	
635	23	
636	18	
637	14	
638	18	
639	23	
640	17	
641	19	
642	22	
643	15	
644	17	
645	15	
646	23	
647	29	
648	24	
649	25	
650	29	
651	28	
652	30	
653	17	
654	18	
655	18	
656	17	
657	30	
658	28	
659	21	
660	25	
661	27	
662	16	
663	17	
664	24	
665	27	
666	17	
667	23	
668	21	
669	25	
670	14	
671	26	
672	19	
673	14	
674	21	
675	19	
676	24	
677	21	
678	20	
679	24	
680	20	
681	15	
682	24	
683	17	
684	21	
685	21	
686	21	
687	17	
688	21	
689	18	
690	27	
691	31	
692	26	
693	21	
694	24	
695	23	
696	23	
697	16	
698	18	
699	18	
700	22	
701	22	
702	24	
703	14	
704	19	
705	22	
706	17	
707	22	
708	20	
709	22	
710	17	
711	15	
712	16	
713	26	
714	26	
715	22	
716	24	
717	18	
718	18	
719	21	
720	24	
721	17	
722	21	
723	22	
724	23	
725	24	
726	20	
727	19	
728	16	
729	16	
730	17	
731	25	
732	23	
733	20	
734	13	
735	23	
736	21	
737	18	
738	18	
739	17	
740	20	
741	25	
742	26	
743	27	
744	22	
745	22	
746	25	
747	23	
748	28	
749	28	
750	22	
751	26	
752	24	
753	28	
754	22	
755	21	
756	23	
757	21	
758	26	
759	22	
760	26	
761	30	
762	26	
763	23	
764	19	
765	25	
766	26	
767	25	
768	32	
769	19	
770	27	
771	23	
772	29	
773	27	
774	26	
775	24	
776	23	
777	25	
778	27	
779	22	
780	20	
781	22	
782	14	
783	17	
784	20	
785	17	
786	23	
787	24	
788	18	
789	20	
790	26	
791	27	
792	27	
793	28	
794	26	
795	29	
796	29	
797	18	
798	27	
799	19	
800	22	
801	26	
802	18	
803	27	
804	20	
805	16	
806	26	
807	22	
808	25	
809	30	
810	26	
811	25	
812	26	
813	21	
814	29	
815	29	
816	34	
817	22	
818	26	
819	31	
820	24	
821	25	
822	29	
823	26	
824	26	
825	26	
826	27	
827	24	
828	19	
829	28	
830	26	
831	23	
832	20	
833	26	
834	28	
835	27	
836	31	
837	23	
838	27	
839	29	
840	26	
841	24	
842	27	
843	25	
844	27	
845	25	
846	22	
847	19	
848	21	
849	28	
850	27	
851	26	
852	39	
853	27	
854	24	
855	30	
856	32	
857	24	
858	24	
859	31	
860	24	
861	23	
862	28	
863	23	
864	20	
865	21	
866	26	
867	34	
868	29	
869	25	
870	32	
871	31	
872	31	
873	25	
874	23	
875	27	
876	23	
877	20	
878	22	
879	22	
880	20	
881	23	
882	28	
883	26	
884	27	
885	31	
886	23	
887	25	
888	24	
889	32	
890	29	
891	28	
892	28	
893	23	
894	25	
895	30	
896	33	
897	28	
898	27	
899	26	
900	23	
901	25	
902	22	
903	25	
904	34	
905	26	
906	27	
907	32	
908	28	
909	35	
910	38	
911	24	
912	23	
913	28	
914	26	
915	24	
916	28	
917	31	
918	34	
919	22	
920	33	
921	32	
922	27	
923	20	
924	23	
925	24	
926	26	
927	28	
928	29	
929	27	
930	26	
931	28	
932	32	
933	25	
934	30	
935	34	
936	33	
937	34	
938	31	
939	27	
940	26	
941	23	
942	26	
943	21	
944	25	
945	23	
946	25	
947	27	
948	30	
949	29	
950	31	
951	33	
952	25	
953	25	
954	29	
955	20	
956	35	
957	33	
958	34	
959	28	
960	28	
961	27	
962	24	
963	19	
964	22	
965	35	
966	31	
967	32	
968	25	
969	26	
970	27	
971	20	
972	25	
973	28	
974	23	
975	32	
976	32	
977	29	
978	34	
979	29	
980	28	
981	30	
982	30	
983	38	
984	26	
985	26	
986	31	
987	36	
988	35	
989	25	
990	27	
991	26	
992	31	
993	26	
994	26	
995	24	
996	26	
997	29	
998	19	
999	21	
1000	28	
1001	36	
1002	25	
1003	23	
1004	36	
1005	27	
1006	25	
1007	26	
1008	20	
1009	25	
1010	37	
1011	26	
1012	24	
1013	26	
1014	39	
1015	28	
1016	28	
1017	27	
1018	23	
1019	33	
1020	24	
1021	29	
1022	34	
1023	20	
1024	28	
1025	27	
1026	30	
1027	29	
1028	31	
1029	31	
1030	26	
1031	28	
1032	23	
1033	16	
1034	24	
1035	30	
1036	29	
1037	20	
1038	28	
1039	23	
1040	24	
1041	27	
1042	19	
1043	27	
1044	25	
1045	29	
1046	34	
1047	29	
1048	29	
1049	33	
1050	26	
1051	27	
1052	22	
1053	30	
1054	24	
1055	29	
1056	18	
1057	27	
1058	27	
1059	28	
1060	23	
1061	28	
1062	31	
1063	21	
1064	16	
1065	24	
1066	26	
1067	32	
1068	30	
1069	27	
1070	18	
1071	21	
1072	22	
1073	18	
1074	27	
1075	31	
1076	28	
1077	24	
1078	22	
1079	24	
1080	27	
1081	20	
1082	21	
