0	240	
1	2064	
2	1680	
3	1409	
4	1086	
5	751	
6	533	
7	312	
8	184	
9	105	
10	47	
11	27	
12	12	
13	5	
14	3	
15	1	
16	0	
17	1	
18	0	
19	1	
20	0	
21	0	
22	0	
23	0	
24	0	
25	0	
26	0	
27	0	
28	0	
29	1	
30	0	
31	0	
32	0	
33	0	
34	0	
35	0	
36	0	
37	0	
38	0	
39	0	
40	0	
41	0	
42	0	
43	0	
44	0	
45	0	
46	0	
47	0	
48	0	
49	0	
50	0	
51	0	
52	0	
53	0	
54	0	
55	0	
56	0	
57	0	
58	0	
59	0	
60	0	
61	0	
62	0	
63	0	
64	0	
65	0	
66	0	
67	1	
68	0	
69	0	
70	0	
71	0	
72	0	
73	0	
74	0	
75	0	
76	0	
77	0	
78	0	
79	0	
80	0	
81	0	
82	0	
83	0	
84	0	
85	0	
86	0	
87	0	
88	0	
89	0	
90	0	
91	0	
92	0	
93	0	
94	0	
95	0	
96	0	
97	0	
98	0	
99	0	
100	0	
101	0	
102	0	
103	0	
104	0	
105	0	
106	0	
107	0	
108	0	
109	0	
110	0	
111	0	
112	0	
113	0	
114	0	
115	0	
116	0	
117	0	
118	0	
119	0	
120	0	
121	0	
122	1	
123	0	
124	0	
125	0	
126	0	
127	0	
128	0	
129	0	
130	0	
131	0	
132	0	
133	0	
134	0	
135	0	
136	0	
137	0	
138	0	
139	0	
140	0	
141	1	
142	0	
143	0	
144	0	
145	0	
146	0	
147	0	
148	0	
149	0	
150	0	
151	0	
152	0	
153	0	
154	0	
155	0	
156	0	
157	0	
158	0	
159	0	
160	1	
161	2	
162	0	
163	1	
164	1	
165	2	
166	1	
167	1	
168	0	
169	1	
170	1	
171	1	
172	2	
173	1	
174	0	
175	0	
176	0	
177	1	
178	1	
179	0	
180	0	
181	1	
182	1	
183	1	
184	0	
185	1	
186	0	
187	1	
188	2	
189	2	
190	0	
191	3	
192	2	
193	1	
194	2	
195	1	
196	3	
197	1	
198	2	
199	2	
200	0	
201	1	
202	1	
203	3	
204	3	
205	4	
206	3	
207	1	
208	2	
209	4	
210	5	
211	6	
212	3	
213	3	
214	1	
215	9	
216	4	
217	9	
218	8	
219	7	
220	9	
221	7	
222	6	
223	8	
224	5	
225	8	
226	10	
227	8	
228	15	
229	17	
230	11	
231	9	
232	8	
233	14	
234	16	
235	12	
236	12	
237	20	
238	9	
239	21	
240	24	
241	17	
242	18	
243	25	
244	22	
245	14	
246	24	
247	23	
248	19	
249	22	
250	25	
251	30	
252	25	
253	27	
254	33	
255	30	
256	34	
257	28	
258	27	
259	27	
260	34	
